,Genes,LogChange,LogChange_Thresh
0,TSPAN6,-17.554026013788892,-2.0
1,TNMD,0.0,0.0
2,DPM1,-0.13116627367147313,-0.13116627367147313
3,SCYL3,2.4857250471592316,2.0
4,C1orf112,-2.487403773874492,-2.0
5,FGR,-4.443592368844845,-2.0
6,CFH,0.0,0.0
7,FUCA2,-0.8737051719632748,-0.8737051719632748
8,GCLC,-0.20017289154047102,-0.20017289154047102
9,NFYA,-0.9307583856471816,-0.9307583856471816
10,STPG1,3.1223297176262843,2.0
11,NIPAL3,-0.341115441385515,-0.341115441385515
12,LAS1L,-0.19508849972623601,-0.19508849972623601
13,ENPP4,0.21648850857325586,0.21648850857325586
14,SEMA3F,0.0,0.0
15,CFTR,0.0,0.0
16,ANKIB1,1.6365355036246814,1.6365355036246814
17,CYP51A1,-0.14590400642224047,-0.14590400642224047
18,KRIT1,-0.5435230977773161,-0.5435230977773161
19,RAD52,1.0837136060046124,1.0837136060046124
20,MYH16,0.0,0.0
21,BAD,0.008354567709933008,0.008354567709933008
22,LAP3,0.23601022972943178,0.23601022972943178
23,CD99,-1.010990858989155,-1.010990858989155
24,HS3ST1,-16.436198296526264,-2.0
25,AOC1,0.0,0.0
26,WNT16,0.0,0.0
27,HECW1,18.80671687106784,2.0
28,MAD1L1,-0.41359855359889364,-0.41359855359889364
29,LASP1,0.8262743146611515,0.8262743146611515
30,SNX11,2.380192962882564,2.0
31,TMEM176A,-22.280516373504938,-2.0
32,M6PR,-0.7476799180086431,-0.7476799180086431
33,KLHL13,0.0,0.0
34,CYP26B1,0.0,0.0
35,ICA1,0.5370935635548272,0.5370935635548272
36,DBNDD1,-4.4043607460608305,-2.0
37,ALS2,1.5099669132918758,1.5099669132918758
38,CASP10,-3.5837849575130525,-2.0
39,CFLAR,0.4627935337022059,0.4627935337022059
40,TFPI,0.418073940460564,0.418073940460564
41,NDUFAF7,-1.3137207299543299,-1.3137207299543299
42,RBM5,-0.26576150746837895,-0.26576150746837895
43,MTMR7,0.0,0.0
44,SLC7A2,0.0,0.0
45,ARF5,-0.10372729943088821,-0.10372729943088821
46,SARM1,5.189661368963493,2.0
47,POLDIP2,-0.44188608378610006,-0.44188608378610006
48,PLXND1,4.437514661477265,2.0
49,AK2,-0.5721754305842929,-0.5721754305842929
50,CD38,-0.48582196659620575,-0.48582196659620575
51,FKBP4,-0.6159018579605092,-0.6159018579605092
52,KDM1A,-1.2328679502565503,-1.2328679502565503
53,RBM6,-1.1738551245942055,-1.1738551245942055
54,CAMKK1,0.7553600882444802,0.7553600882444802
55,RECQL,-0.7090373968436323,-0.7090373968436323
56,VPS50,-0.7088412209429917,-0.7088412209429917
57,HSPB6,0.0,0.0
58,ARHGAP33,-0.893931887661,-0.893931887661
59,NDUFAB1,-0.32115857491357563,-0.32115857491357563
60,PDK4,-18.335790766347703,-2.0
61,SLC22A16,16.733503215074276,2.0
62,ZMYND10,0.0,0.0
63,ABCB5,16.566557625412006,2.0
64,ARX,0.0,0.0
65,SLC25A13,-0.8465046618394937,-0.8465046618394937
66,ST7,-1.7845663068125497,-1.7845663068125497
67,CDC27,0.0037699142549515443,0.0037699142549515443
68,SLC4A1,0.0,0.0
69,CALCR,0.0,0.0
70,HCCS,0.46657287664335645,0.46657287664335645
71,DVL2,2.232514888201691,2.0
72,PRSS22,0.0,0.0
73,UPF1,2.8769078250097055,2.0
74,SKAP2,1.1910302762532343,1.1910302762532343
75,SLC25A5,-0.6941070198903596,-0.6941070198903596
76,CCDC109B,-0.03474779700891695,-0.03474779700891695
77,HOXA11,0.0,0.0
78,POLR2J,0.12265599592437218,0.12265599592437218
79,DHX33,-2.3864972311743906,-2.0
80,MEOX1,-23.789294330334826,-2.0
81,THSD7A,0.0,0.0
82,LIG3,1.016347865208614,1.016347865208614
83,RPAP3,-1.0686477867920838,-1.0686477867920838
84,ACSM3,0.5967436202693723,0.5967436202693723
85,AC004381.6,-19.55870362373456,-2.0
86,CIAPIN1,0.09924384616578111,0.09924384616578111
87,SPPL2B,1.4924117449362364,1.4924117449362364
88,FAM214B,1.046804593105952,1.046804593105952
89,COPZ2,18.566546477161726,2.0
90,PRKAR2B,17.73349659505675,2.0
91,MSL3,-1.1774593053467592,-1.1774593053467592
92,CREBBP,-0.23119430831287108,-0.23119430831287108
93,BZRAP1,2.8049215168678385,2.0
94,MPO,0.0,0.0
95,PON1,0.0,0.0
96,GCFC2,-1.6990910796636736,-1.6990910796636736
97,WDR54,-0.08095210657711581,-0.08095210657711581
98,CROT,-1.9043818453481518,-1.9043818453481518
99,ABCB4,0.0,0.0
100,KMT2E,-0.5600426277656658,-0.5600426277656658
101,RHBDD2,0.3347123406430673,0.3347123406430673
102,SOX8,0.0,0.0
103,IBTK,-0.11257383463028482,-0.11257383463028482
104,ZNF195,-0.8364646429241596,-0.8364646429241596
105,MYCBP2,0.4462624857123161,0.4462624857123161
106,FBXL3,-1.1938371257553573,-1.1938371257553573
107,ITGAL,1.7312866052443037,1.7312866052443037
108,PDK2,-1.4104280672084681,-1.4104280672084681
109,ITGA3,5.634835139825428,2.0
110,ZFX,0.7596989541896212,0.7596989541896212
111,LAMP2,0.6437768311593859,0.6437768311593859
112,ITGA2B,0.0,0.0
113,ASB4,16.566557625412006,2.0
114,GDE1,-1.454577195328774,-1.454577195328774
115,C19orf60,-0.39331915917885807,-0.39331915917885807
116,CRLF1,0.8329720117048375,0.8329720117048375
117,OSBPL7,2.8585171184213998,2.0
118,TMEM98,-19.367239633382116,-2.0
119,YBX2,0.0,0.0
120,KRT33A,0.0,0.0
121,MAP3K14,0.4589544495404506,0.4589544495404506
122,ABCC8,0.0,0.0
123,CACNG3,0.0,0.0
124,TMEM132A,0.0,0.0
125,AP2B1,1.0836107785456375,1.0836107785456375
126,TAC1,0.0,0.0
127,ZNF263,1.170915274778777,1.170915274778777
128,CX3CL1,-18.631277826003803,-2.0
129,SPATA20,2.095231226203821,2.0
130,CACNA1G,0.0,0.0
131,TNFRSF12A,-17.985326415585963,-2.0
132,DLX6,0.0,0.0
133,MAP3K9,0.525298742588161,0.525298742588161
134,RALA,-0.4291743462179328,-0.4291743462179328
135,BAIAP2L1,-21.00757834943889,-2.0
136,KDM7A,0.9853785671819705,0.9853785671819705
137,ETV1,18.80671687106784,2.0
138,AGK,-0.978365347820057,-0.978365347820057
139,ALDH3B1,1.5114979981957684,1.5114979981957684
140,TTC22,2.1534865361578834,2.0
141,PHTF2,1.4754264382257438,1.4754264382257438
142,CCL26,0.0,0.0
143,FARP2,0.8090179965476079,0.8090179965476079
144,USH1C,0.0,0.0
145,GGCT,-1.5486842703465484,-1.5486842703465484
146,DBF4,-0.3815990430492004,-0.3815990430492004
147,TBXA2R,-2.853058504828454,-2.0
148,IFRD1,-0.8092540010514206,-0.8092540010514206
149,LGALS14,-19.072754616251675,-2.0
150,COX10,0.47081822635552895,0.47081822635552895
151,GTF2IRD1,-0.011788867004813273,-0.011788867004813273
152,PAF1,-0.7673661618666698,-0.7673661618666698
153,VPS41,0.12340814716669321,0.12340814716669321
154,ARHGAP44,-16.608265647567187,-2.0
155,ELAC2,1.1583343239522355,1.1583343239522355
156,SCIN,-0.47494914334555655,-0.47494914334555655
157,ARSD,-0.47934879966097066,-0.47934879966097066
158,PNPLA4,-0.7636150607692433,-0.7636150607692433
159,MYH13,0.0,0.0
160,ADIPOR2,0.5774045692425949,0.5774045692425949
161,CDKL3,17.963080769443156,2.0
162,UPP2,0.0,0.0
163,PRSS21,-0.07403992387430912,-0.07403992387430912
164,MARK4,1.2483355956232551,1.2483355956232551
165,PROM1,0.0,0.0
166,CCDC124,0.5806774696444152,0.5806774696444152
167,CEACAM21,0.12932715574686554,0.12932715574686554
168,PAFAH1B1,0.5001521781848974,0.5001521781848974
169,NOS2,0.0,0.0
170,DNAH9,-16.06940610060794,-2.0
171,KIAA0100,2.459030982022578,2.0
172,SLC13A2,0.0,0.0
173,GAS7,-19.458587331078157,-2.0
174,TRAPPC6A,-0.06709581326488383,-0.06709581326488383
175,MATK,-0.12921744229038837,-0.12921744229038837
176,CEACAM7,0.0,0.0
177,CD79B,-0.7485446454645537,-0.7485446454645537
178,SCN4A,0.0,0.0
179,ST7L,0.6428504441344762,0.6428504441344762
180,TKTL1,-17.973744859363002,-2.0
181,PAX6,1.581214501880742,1.581214501880742
182,RPUSD1,-0.3403988654847231,-0.3403988654847231
183,RHBDF1,0.0,0.0
184,LUC7L,0.5697737114366781,0.5697737114366781
185,CACNA2D2,-20.45887553854006,-2.0
186,BAIAP3,22.52543391487136,2.0
187,TSR3,-3.3514380170891473,-2.0
188,PIGQ,0.5902074702998514,0.5902074702998514
189,CRAMP1,1.3954278016423434,1.3954278016423434
190,TEAD3,0.0,0.0
191,SELE,0.0,0.0
192,DNAJC11,0.1138854540358417,0.1138854540358417
193,FMO3,-17.52545701153165,-2.0
194,MYLIP,-0.656292377122829,-0.656292377122829
195,NOX1,0.0,0.0
196,E2F2,3.097104649556842,2.0
197,PSMB1,-0.2237581751898378,-0.2237581751898378
198,SYN1,0.0,0.0
199,JARID2,0.9089274982117901,0.9089274982117901
200,CDKL5,-1.6465184470477843,-1.6465184470477843
201,CAMK1G,0.0,0.0
202,CDK11A,-0.2019531944053813,-0.2019531944053813
203,NADK,1.1724599657153552,1.1724599657153552
204,TFAP2B,0.0,0.0
205,TFAP2D,0.0,0.0
206,DLEC1,-16.750836986906087,-2.0
207,CYTH3,-18.97374205710171,-2.0
208,ADAM22,-16.985331975280985,-2.0
209,SYPL1,0.6016273313353079,0.6016273313353079
210,CYB561,-2.944275092229917,-2.0
211,SPAG9,0.27762225950766994,0.27762225950766994
212,CELSR3,0.7174854762559262,0.7174854762559262
213,AASS,0.07135544545497631,0.07135544545497631
214,PLEKHG6,0.0,0.0
215,SS18L2,-1.2449415482353694,-1.2449415482353694
216,MPND,-1.6076852239916468,-1.6076852239916468
217,MGST1,-2.7744693404755103,-2.0
218,CRY1,-6.484124695030574,-2.0
219,PGLYRP1,0.0,0.0
220,NFIX,0.0,0.0
221,ST3GAL1,-0.5488228138578718,-0.5488228138578718
222,MMP25,-18.584642319349975,-2.0
223,IL32,-0.9575375353303998,-0.9575375353303998
224,PKD1,-1.409314701469022,-1.409314701469022
225,MAPK8IP2,18.80671687106784,2.0
226,MED24,0.5989426383681605,0.5989426383681605
227,RHOBTB2,1.2683944338858386,1.2683944338858386
228,HEATR5B,0.48442378291353705,0.48442378291353705
229,SEC62,0.6188894929897433,0.6188894929897433
230,RPS20,-1.423672596760586,-1.423672596760586
231,CSDE1,-0.6579062710466584,-0.6579062710466584
232,UBE3C,-1.6342561441452363,-1.6342561441452363
233,REV3L,0.39796532527174383,0.39796532527174383
234,TENM1,3.626271502035149,2.0
235,PAX7,0.0,0.0
236,MASP2,0.0,0.0
237,IYD,0.0,0.0
238,FAM76A,1.0212996435029884,1.0212996435029884
239,TRAF3IP3,-1.1233171821062016,-1.1233171821062016
240,POMT2,0.6872067966581699,0.6872067966581699
241,VTA1,0.26684388225322486,0.26684388225322486
242,MLXIPL,-19.62442919562412,-2.0
243,BAZ1B,0.22722422893167205,0.22722422893167205
244,RANBP9,-1.418919407341141,-1.418919407341141
245,ETV7,-0.4737872987725995,-0.4737872987725995
246,SPRTN,0.7709936906443392,0.7709936906443392
247,METTL13,-0.14617888594808615,-0.14617888594808615
248,DYRK4,2.042941200229627,2.0
249,ZNF207,0.00199442031097758,0.00199442031097758
250,UQCRC1,0.17884714346630776,0.17884714346630776
251,STARD3NL,0.752566385337076,0.752566385337076
252,CD9,-5.004734660036989,-2.0
253,HHATL,0.0,0.0
254,NCAPD2,1.2614726172778885,1.2614726172778885
255,IFFO1,-1.2983188364605924,-1.2983188364605924
256,GIPR,3.469155829177412,2.0
257,PHF7,-0.8130169257775004,-0.8130169257775004
258,SEMA3G,0.0,0.0
259,NISCH,3.619151984078545,2.0
260,STAB1,0.0,0.0
261,FUZ,1.3164035533429979,1.3164035533429979
262,SLC6A13,0.0,0.0
263,IDS,-0.3657674058702775,-0.3657674058702775
264,PRSS3,0.0,0.0
265,ZNF200,-0.7546053487852481,-0.7546053487852481
266,CD4,1.0850297421756518,1.0850297421756518
267,LRRC23,-2.572216452308753,-2.0
268,BTK,2.382349048478023,2.0
269,HFE,-1.1751581922203584,-1.1751581922203584
270,SCMH1,0.38156277480801487,0.38156277480801487
271,FYN,-0.4256179620320951,-0.4256179620320951
272,HIVEP2,1.46443066624544,1.46443066624544
273,FMO1,0.0,0.0
274,TCEB3,0.6562159026237413,0.6562159026237413
275,LYPLA2,0.6740690399813707,0.6740690399813707
276,CLCN6,-0.3585587657708351,-0.3585587657708351
277,MRC2,0.0,0.0
278,NME1-NME2,-4.2028793866297445,-2.0
279,SLC6A7,0.0,0.0
280,TSPAN9,0.0,0.0
281,BTBD7,-0.9010038723609165,-0.9010038723609165
282,APBA3,-0.2688759418998174,-0.2688759418998174
283,MKS1,-0.8149329160815633,-0.8149329160815633
284,ABHD5,2.0567906882416107,2.0
285,ANOS1,0.0,0.0
286,AKAP8L,0.46321981969469983,0.46321981969469983
287,MBTD1,-20.947856766508277,-2.0
288,UTP18,-0.9219471463173381,-0.9219471463173381
289,RNF216,-0.48088214731469947,-0.48088214731469947
290,TTC19,-0.6751125247569478,-0.6751125247569478
291,PTBP1,1.3810434889301706,1.3810434889301706
292,DPF1,16.566557625412006,2.0
293,SYT7,0.0,0.0
294,LARS2,1.0094414593838845,1.0094414593838845
295,PIK3C2A,1.696121380542293,1.696121380542293
296,PLAUR,-4.791946627456285,-2.0
297,ANLN,-3.2245082791388056,-2.0
298,WIZ,-3.0653958519387174,-2.0
299,RABGAP1,1.9511526696255506,1.9511526696255506
300,DCN,-18.518134749724503,-2.0
301,QPCTL,1.2064368508395211,1.2064368508395211
302,PPP5C,-0.4397964221458433,-0.4397964221458433
303,CEP68,-1.32991539485255,-1.32991539485255
304,MAP4K3,19.318454682416007,2.0
305,ZBTB32,-2.411460351004672,-2.0
306,TYROBP,-21.040196455958032,-2.0
307,TMEM159,-0.5081057915460191,-0.5081057915460191
308,GABRA3,0.0,0.0
309,BRCA1,1.6768218849178358,1.6768218849178358
310,ERCC1,0.16012744844633808,0.16012744844633808
311,CD22,-1.215398352228842,-1.215398352228842
312,SEMA3B,0.0,0.0
313,MBTPS2,-1.139809206596887,-1.139809206596887
314,PRICKLE3,2.7430176692603983,2.0
315,LTF,0.0,0.0
316,EXTL3,0.46759269210555865,0.46759269210555865
317,NR1H4,0.0,0.0
318,ELOVL5,0.5670426426113889,0.5670426426113889
319,ALOX5,-4.319469450830212,-2.0
320,KDM5D,0.0,0.0
321,CALCOCO1,1.6022813964830867,1.6022813964830867
322,UBR7,0.4864709061860423,0.4864709061860423
323,MAP4K5,-2.4310515004105406,-2.0
324,EHD3,0.22465022481183244,0.22465022481183244
325,PSMC4,0.3425064216899009,0.3425064216899009
326,MAN2B2,0.7525365061264491,0.7525365061264491
327,SLC7A14,-15.939880680048844,-2.0
328,CLDN11,0.4845544272402139,0.4845544272402139
329,SLC25A39,0.29816112553194624,0.29816112553194624
330,MVP,-0.15690438828009376,-0.15690438828009376
331,NUB1,-0.6671395729770893,-0.6671395729770893
332,PGM3,-2.0670259754314677,-2.0
333,RWDD2A,0.9468666314852195,0.9468666314852195
334,CLK1,-1.5082385632990398,-1.5082385632990398
335,POLR3B,0.09952096393625122,0.09952096393625122
336,ANGEL1,1.3451662797947397,1.3451662797947397
337,RNF14,-0.09664197547756062,-0.09664197547756062
338,DNASE1L1,0.39533799297459055,0.39533799297459055
339,DDX11,-0.332672753894483,-0.332672753894483
340,HEBP1,-2.0325958543856277,-2.0
341,GPRC5A,0.678515347441357,0.678515347441357
342,MAMLD1,0.0,0.0
343,CD6,1.7487787369714676,1.7487787369714676
344,TACC3,-0.5667440143967338,-0.5667440143967338
345,UFL1,-0.31205814777248564,-0.31205814777248564
346,POLA2,-0.0725605540568939,-0.0725605540568939
347,ZC3H3,3.0432730235973375,2.0
348,CAPN1,0.2105498030900747,0.2105498030900747
349,ACPP,-22.54942393497934,-2.0
350,MDH1,-0.28224332641921523,-0.28224332641921523
351,SLC30A9,-0.5564236930239482,-0.5564236930239482
352,MTMR11,-19.12280241352849,-2.0
353,COX15,1.3493913249662004,1.3493913249662004
354,CCDC88C,-0.12536428009765338,-0.12536428009765338
355,YAF2,0.3172364935823839,0.3172364935823839
356,ZMYND11,1.0566565800350853,1.0566565800350853
357,WAS,-0.38180930133385943,-0.38180930133385943
358,DPEP1,0.0,0.0
359,BID,-0.05774826769766433,-0.05774826769766433
360,MATR3,0.6731504896657077,0.6731504896657077
361,NPC1L1,0.0,0.0
362,XYLT2,1.0170893681363518,1.0170893681363518
363,RGPD5,-1.1957125239395718,-1.1957125239395718
364,STMN4,17.566550193254727,2.0
365,NUDCD3,0.626034200272302,0.626034200272302
366,ISL1,0.0,0.0
367,CHDH,-17.041915075979265,-2.0
368,IL20RA,0.0,0.0
369,CLCA1,0.0,0.0
370,CLCA4,0.0,0.0
371,GLT8D1,1.195096181106446,1.195096181106446
372,ATP2C1,-0.8634326282629811,-0.8634326282629811
373,IGF1,-18.97374205710171,-2.0
374,SLC38A5,-3.4516374536812995,-2.0
375,RALBP1,1.509887301812351,1.509887301812351
376,RUFY3,3.0880580744997337,2.0
377,CNTN1,0.0,0.0
378,SLC11A1,-1.4658521981274324,-1.4658521981274324
379,WWTR1,1.655315568031813,1.655315568031813
380,AGPS,2.325640237562353,2.0
381,ZNF806,0.0,0.0
382,CXorf56,-0.87332343315413,-0.87332343315413
383,ATP1A2,-17.568101126214433,-2.0
384,TTC27,-1.3079916235989177,-1.3079916235989177
385,ZNF582,19.733491630023664,2.0
386,VSIG2,0.0,0.0
387,PHLDB1,-0.23180102447215914,-0.23180102447215914
388,MARCO,0.0,0.0
389,CYP24A1,0.0,0.0
390,PRDM11,-17.52545701153165,-2.0
391,SYT13,-16.410765022765986,-2.0
392,SNAI2,0.0,0.0
393,CD74,-0.2989904811662674,-0.2989904811662674
394,HGF,0.0,0.0
395,ZRANB1,-1.9405670734174545,-1.9405670734174545
396,NCDN,2.186174055038451,2.0
397,ADGRA2,0.0,0.0
398,CCT8L1P,0.0,0.0
399,ZFP64,-1.7911403866672724,-1.7911403866672724
400,MNAT1,0.6683115764813515,0.6683115764813515
401,SAMD4A,-2.573747959571741,-2.0
402,RUNX3,-2.8235164984447545,-2.0
403,MRE11A,0.7077622993869039,0.7077622993869039
404,PLEKHB1,-1.2557454396947494,-1.2557454396947494
405,SERPINB1,0.006676225518355797,0.006676225518355797
406,CYP3A43,0.0,0.0
407,SLC7A9,0.0,0.0
408,SPAST,2.0469764299079154,2.0
409,NRXN3,0.8157132063486398,0.8157132063486398
410,OSBPL5,2.213267082065702,2.0
411,AQR,1.258782185006703,1.258782185006703
412,CPS1,2.1607753087149946,2.0
413,C8B,0.0,0.0
414,FHL1,3.8943767831494576,2.0
415,RTFDC1,-0.019649604340745426,-0.019649604340745426
416,GABRA1,0.0,0.0
417,NLRP2,3.1543325156717272,2.0
418,SLC45A4,19.903416447575534,2.0
419,RNF10,0.4125531477226691,0.4125531477226691
420,ZNF839,-0.4148864315193309,-0.4148864315193309
421,ZDHHC6,-1.1155551487911022,-1.1155551487911022
422,GRAMD1B,-0.7067693055759992,-0.7067693055759992
423,RNH1,-0.8344471034645448,-0.8344471034645448
424,NDUFS1,-0.19643395482508308,-0.19643395482508308
425,RB1CC1,1.050771722982564,1.050771722982564
426,ERP44,-0.4334854233921608,-0.4334854233921608
427,ALAS1,0.6765429448817359,0.6765429448817359
428,BIRC3,-1.4590529802588215,-1.4590529802588215
429,AKAP11,0.44020649456190697,0.44020649456190697
430,GLRX2,-0.14605343420802705,-0.14605343420802705
431,SNAPC1,-1.7426828784327024,-1.7426828784327024
432,DERA,-0.3470282297497567,-0.3470282297497567
433,STRAP,-0.8075128110846591,-0.8075128110846591
434,ABCC2,-19.110414414300138,-2.0
435,DEF6,-1.2570529270631172,-1.2570529270631172
436,PLEKHO1,0.4124992057582593,0.4124992057582593
437,GCLM,-5.136052598035941,-2.0
438,UBR2,0.1265190012713883,0.1265190012713883
439,EHD2,-19.751283112527148,-2.0
440,DEPDC1,0.0,0.0
441,CCDC28A,-0.3506069233034801,-0.3506069233034801
442,RRAGD,0.0,0.0
443,HSF2,1.0712069317231931,1.0712069317231931
444,PHF20,-0.9675994668314565,-0.9675994668314565
445,HSD17B6,0.0,0.0
446,NR1H3,-1.9016972149542262,-1.9016972149542262
447,TYMP,0.9578210393804757,0.9578210393804757
448,NCAPH2,0.48738893068576683,0.48738893068576683
449,TOMM34,0.4648013695740234,0.4648013695740234
450,SEC63,-0.2926655544662473,-0.2926655544662473
451,KPNA6,0.9392665279732321,0.9392665279732321
452,VIM,-4.194571599770647,-2.0
453,RTEL1-TNFRSF6B,-17.973744859363002,-2.0
454,FAS,-0.6596311984275576,-0.6596311984275576
455,RNASET2,-0.6076703708106703,-0.6076703708106703
456,CD44,-0.055643378829652854,-0.055643378829652854
457,KCNG1,0.030757048665886508,0.030757048665886508
458,AGPAT4,-1.3725715449787885,-1.3725715449787885
459,SLAMF7,2.4103108206006945,2.0
460,BTN3A1,-1.1691209048570317,-1.1691209048570317
461,MIPEP,-1.899593072226297,-1.899593072226297
462,PRKCH,0.45620474636610175,0.45620474636610175
463,INSRR,0.0,0.0
464,IFNGR1,-2.385215336382963,-2.0
465,B4GALT7,-1.08927660309216,-1.08927660309216
466,SH2D2A,0.024498359868374092,0.024498359868374092
467,VRK2,0.7231632165953787,0.7231632165953787
468,TNFRSF1B,1.661831829329183,1.661831829329183
469,VEZT,1.3582383534987457,1.3582383534987457
470,POU2F2,2.036695673685492,2.0
471,BRD9,22.35589444518166,2.0
472,SNX1,0.9564287157997401,0.9564287157997401
473,TBPL1,-0.7358482049847115,-0.7358482049847115
474,ARNTL2,1.4386409511786202,1.4386409511786202
475,BCLAF1,-0.9999042357650647,-0.9999042357650647
476,SLC39A9,0.27271870475856747,0.27271870475856747
477,ANK1,0.0,0.0
478,IBSP,0.0,0.0
479,TFB1M,-0.22161120871200066,-0.22161120871200066
480,RABEP1,0.24875706525138674,0.24875706525138674
481,HMGB3,0.5572351938950908,0.5572351938950908
482,NUP160,0.3930251855169644,0.3930251855169644
483,BAK1,0.20755138202556964,0.20755138202556964
484,MUSK,19.806715297958597,2.0
485,IKZF2,3.767896022096176,2.0
486,GRN,-0.364962393645576,-0.364962393645576
487,FAM13B,0.19197341731387355,0.19197341731387355
488,ARHGAP31,0.2956505785262421,0.2956505785262421
489,CENPQ,-2.580476276076154,-2.0
490,SARS,-0.11466334300769554,-0.11466334300769554
491,RANBP3,0.5270246275292908,0.5270246275292908
492,ARID4A,-1.002271204111218,-1.002271204111218
493,TSSC1,0.27455643746002134,0.27455643746002134
494,PNPLA6,0.7710503644453555,0.7710503644453555
495,IFT88,1.813436246678633,1.813436246678633
496,ALG1,0.26275020076813055,0.26275020076813055
497,ZCCHC8,-0.17899825212854986,-0.17899825212854986
498,ABCF2,0.43210243833445894,0.43210243833445894
499,CHPF2,1.3882206647467576,1.3882206647467576
500,LRRC7,0.0,0.0
501,FUT8,1.349198404484345,1.349198404484345
502,UBA6,-1.0205600682480596,-1.0205600682480596
503,GAB2,0.6364615277193618,0.6364615277193618
504,ATP6V0A1,-0.25537741217683924,-0.25537741217683924
505,PIAS1,0.5618332993272981,0.5618332993272981
506,SLC4A7,-0.5160605197388675,-0.5160605197388675
507,APBA2,-1.6530612008459544,-1.6530612008459544
508,MAP2K3,0.9272062760878318,0.9272062760878318
509,EFCAB1,0.0,0.0
510,TMSB10,-1.8315307741564961,-1.8315307741564961
511,ASTE1,-1.1958539107696948,-1.1958539107696948
512,RNF19A,0.8917288606979626,0.8917288606979626
513,PEX3,1.2773086048234714,1.2773086048234714
514,GABARAPL2,-0.4233861307492604,-0.4233861307492604
515,MYOC,0.0,0.0
516,SH3YL1,-0.4656590956491305,-0.4656590956491305
517,FAM136A,-0.9646703266497079,-0.9646703266497079
518,VCL,-0.8848911489940118,-0.8848911489940118
519,DEPDC1B,-0.5400193267280794,-0.5400193267280794
520,DAPK2,-0.9847429723203047,-0.9847429723203047
521,NSMAF,0.8445487320744651,0.8445487320744651
522,ADSS,0.3163312827607723,0.3163312827607723
523,STAP1,-4.354347467981722,-2.0
524,TIMP2,18.733493285036595,2.0
525,RFC1,-0.657581977647844,-0.657581977647844
526,TBC1D23,-1.2515640841295161,-1.2515640841295161
527,CUL3,-0.6402050883982651,-0.6402050883982651
528,MYOM2,0.811662950162838,0.811662950162838
529,OTC,0.0,0.0
530,CYP46A1,-0.4122810639420781,-0.4122810639420781
531,ZZZ3,-0.8821177977004265,-0.8821177977004265
532,SLC18A1,0.0,0.0
533,USP2,18.31845688909865,2.0
534,CASR,0.08167866081729817,0.08167866081729817
535,TUBG2,0.7887807314405603,0.7887807314405603
536,RPL26L1,0.23801038609399228,0.23801038609399228
537,FLT4,2.8662202627779756,2.0
538,NSUN2,-0.36255696149463035,-0.36255696149463035
539,FBXO42,0.2462203818160103,0.2462203818160103
540,MFAP3,2.348159765183219,2.0
541,MRI1,1.6273805605525886,1.6273805605525886
542,METTL1,-1.5530693123694599,-1.5530693123694599
543,HOXC8,0.0,0.0
544,AGA,0.007683773673630123,0.007683773673630123
545,PI4K2B,-0.8524660493812874,-0.8524660493812874
546,BOD1L1,-0.2589174666119738,-0.2589174666119738
547,MAT2B,-0.7533403259773762,-0.7533403259773762
548,TLL1,0.0,0.0
549,EDC4,2.5496958867544057,2.0
550,TRIO,1.0047197218883206,1.0047197218883206
551,VCAN,0.0,0.0
552,CLEC16A,1.239340414986502,1.239340414986502
553,MSR1,0.0,0.0
554,CDH1,-18.383108610415768,-2.0
555,SKIV2L2,-1.2177468953217208,-1.2177468953217208
556,DNAH5,0.0,0.0
557,ZFYVE16,-2.8238318949728223,-2.0
558,FAM65A,-0.027706087493961914,-0.027706087493961914
559,C6,0.0,0.0
560,RAI14,0.0,0.0
561,SOX30,0.0,0.0
562,PNKP,1.3564964651769564,1.3564964651769564
563,BEST2,0.0,0.0
564,PHLPP2,2.6464890616311667,2.0
565,SPDL1,1.0836461870850307,1.0836461870850307
566,STAU2,0.776142427198913,0.776142427198913
567,PQLC2,-1.7220019199412726,-1.7220019199412726
568,CTNS,-1.817047219383404,-1.817047219383404
569,RTN4R,-1.9841716876692035,-1.9841716876692035
570,PHF23,-0.9869368046899651,-0.9869368046899651
571,CDH10,0.0,0.0
572,INPP4A,-0.4093520097307973,-0.4093520097307973
573,RAB27B,-19.78937781746626,-2.0
574,PSMA4,-0.7899474572402663,-0.7899474572402663
575,MYO16,0.0,0.0
576,LSG1,-0.12653289665361195,-0.12653289665361195
577,PARP3,-3.1241972495987493,-2.0
578,TNC,0.0,0.0
579,THAP3,-2.0391226875927795,-2.0
580,FAM65C,-0.4988045645685085,-0.4988045645685085
581,TDP1,-0.8200940729035036,-0.8200940729035036
582,AIFM2,-1.1810173876357666,-1.1810173876357666
583,C2orf83,-18.80764115849791,-2.0
584,SPATA7,1.5140183732404169,1.5140183732404169
585,MED17,-0.547766188961783,-0.547766188961783
586,RETSAT,1.4880797999519109,1.4880797999519109
587,CAPG,-3.2013689709732067,-2.0
588,AP2S1,-0.44450013571875413,-0.44450013571875413
589,USH2A,0.0,0.0
590,ZPBP,0.0,0.0
591,TG,-18.97374205710171,-2.0
592,ADAM28,0.0,0.0
593,BARX2,0.0,0.0
594,DCUN1D1,0.40693135997076274,0.40693135997076274
595,JADE2,0.22932985567757305,0.22932985567757305
596,ZIC2,0.0,0.0
597,LCP2,0.5024341644088096,0.5024341644088096
