"Pathway","Mean_Tfh","mean_non_tfh","Cliffs_Delta","P_Value"
"PID-S1P-META-PATHWAY",-296.345519009193,-224.322215202894,-0.518196031468822,8.94723709409871e-32
"PID-S1P-S1P2-PATHWAY",-324.215937640738,-263.5814041856,-0.508025214975966,1.32289260325868e-30
"PID-S1P-S1P3-PATHWAY",35.6243305780157,74.9832045134201,-0.313673635713454,1.24493006146301e-12
"PID-SHP2-PATHWAY",303.864149708446,209.470949474445,0.465578896595313,5.71655597821635e-26
"PID-SMAD2-3NUCLEAR-PATHWAY",391.287441347087,415.413971937458,-0.129742361492274,0.00331695928590862
"PID-SYNDECAN-1-PATHWAY",-295.712102394337,-291.256143356973,-0.111113883206094,0.0119017625580846
"PID-SYNDECAN-2-PATHWAY",-48.1300104968093,-44.6318056866165,-0.0933586148395789,0.0345898434547527
"PID-SYNDECAN-4-PATHWAY",-163.062568177923,-120.63668120333,-0.270329158558289,9.40916660709657e-10
"PID-TAP63-PATHWAY",-147.632804403052,-131.799335148991,-0.362298953811353,2.38382664799842e-16
"PID-TCPTP-PATHWAY",323.023405866004,328.100491596805,-0.0668546147065183,0.130237059329431
"PID-TCR-CALCIUM-PATHWAY",182.133169606784,132.403864953832,-0.0266037955524508,0.54715458477832
"PID-TCR-PATHWAY",498.114778563301,403.439604083298,0.348801623338822,2.89232851227181e-15
"PID-TELOMERASE-PATHWAY",126.96903530372,-21.4526014032716,0.359853966036292,3.77241046698203e-16
"PID-TGFBR-PATHWAY",247.911534260001,248.750868492591,0.00917286229895381,0.835655755379767
"PID-THROMBIN-PAR1-PATHWAY",-228.30894499056,-125.47619951806,-0.353550222044808,1.21465098881542e-15
"PID-THROMBIN-PAR4-PATHWAY",-24.5239005055947,37.7009664240085,-0.257064684064335,5.92476964199192e-09
"PID-TNF-PATHWAY",564.620641999986,556.035009421754,0.0519351995076759,0.239817189017322
"PID-TRKR-PATHWAY",-61.179656083739,-233.423770255194,0.497471849375447,2.04784530721734e-29
"PID-TXA2PATHWAY",-34.2706859776812,-22.5581543679536,-0.034861866506994,0.430133629183833
"PID-UPA-UPAR-PATHWAY",18.2222633415943,20.0318067979865,-0.077133542903714,0.0808375534249398
"PID-VEGFR1-2-PATHWAY",217.221601807436,161.801618354771,0.19027659963741,1.65475117546041e-05
"PID-VEGFR1-PATHWAY",32.9009642312151,-34.1632190538525,0.0635946310064368,0.150044874271855
"PID-VEGF-VEGFR-PATHWAY",-15.9837589614528,-5.1829319400229,-0.358872644412288,4.53101598567125e-16
"PID-WNT-NONCANONICAL-PATHWAY",-158.139749907442,-99.5962711625315,-0.434367879181012,8.1639391452664e-23
"PID-WNT-SIGNALING-PATHWAY",268.802423484432,301.626466058187,-0.320018961129684,4.35849374180423e-13
